train_sigma,seed,method,epoch,train_loss,val_loss
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,22,0.24548947913285382,0.7954791784286499
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,23,0.24437155635396443,0.7707578539848328
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,24,0.24314861245655922,0.7514439225196838
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,25,0.2417316264381188,0.7268484234809875
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,26,0.24012988217929454,0.7022045850753784
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,27,0.23840013175087,0.6724064946174622
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,28,0.23666044261782312,0.646796464920044
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,29,0.2351892123158993,0.6253162622451782
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,30,0.2342368323446329,0.6097956299781799
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,31,0.2337447800520566,0.5966174602508545
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,32,0.2334212949546036,0.5801830887794495
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,33,0.2330193886905166,0.574447751045227
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,34,0.23281278010856635,0.5693905353546143
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,35,0.23265034696650996,0.5656445622444153
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,36,0.2324935190012054,0.5582348108291626
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,37,0.2324215804572057,0.5529611110687256
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,38,0.23234633342818325,0.5501798391342163
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,39,0.23218450925616507,0.5517648458480835
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,40,0.23211766633275116,0.5450886487960815
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,41,0.2320596454816533,0.5440278649330139
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,42,0.23205805253856282,0.5471874475479126
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,43,0.23190641945439913,0.5414552092552185
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,44,0.2317831289146598,0.5429989695549011
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,45,0.231701118015919,0.5370001196861267
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,46,0.23162437470385738,0.53891921043396
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,47,0.23153881891578193,0.5388699769973755
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,48,0.231452201747187,0.5397637486457825
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,49,0.231430958372257,0.5380324721336365
train_sigma_0.08,seed123,pinn_log_rician_predict_s0,50,0.231298734702285,0.5358852744102478
train_sigma_0.08,seed123,semi_supervised,1,0.5176617656330991,0.42575833201408386
train_sigma_0.08,seed123,semi_supervised,2,0.43985333125444925,0.39031293988227844
train_sigma_0.08,seed123,semi_supervised,3,0.4044545567169762,0.3645469844341278
train_sigma_0.08,seed123,semi_supervised,4,0.37552491200432536,0.3188553750514984
train_sigma_0.08,seed123,semi_supervised,5,0.32819301891839636,0.2575334310531616
train_sigma_0.08,seed123,semi_supervised,6,0.28782866920587663,0.24374960362911224
train_sigma_0.08,seed123,semi_supervised,7,0.28179097906248496,0.23941804468631744
train_sigma_0.08,seed123,semi_supervised,8,0.2789136675073812,0.2340250015258789
train_sigma_0.08,seed123,semi_supervised,9,0.27682926409671177,0.23088087141513824
train_sigma_0.08,seed123,semi_supervised,10,0.2752912227694399,0.2287023812532425
train_sigma_0.08,seed123,semi_supervised,11,0.274123248404542,0.22721008956432343
train_sigma_0.08,seed123,semi_supervised,12,0.27317300166102443,0.22587546706199646
train_sigma_0.08,seed123,semi_supervised,13,0.2722935608350801,0.22511200606822968
train_sigma_0.08,seed123,semi_supervised,14,0.2714365847315888,0.22395478188991547
train_sigma_0.08,seed123,semi_supervised,15,0.27056621076184906,0.22288618981838226
train_sigma_0.08,seed123,semi_supervised,16,0.2696845527073512,0.22256878018379211
train_sigma_0.08,seed123,semi_supervised,17,0.26879433385929397,0.22065137326717377
train_sigma_0.08,seed123,semi_supervised,18,0.26788848274662,0.21975231170654297
train_sigma_0.08,seed123,semi_supervised,19,0.26698800828126107,0.21866390109062195
train_sigma_0.08,seed123,semi_supervised,20,0.2661043407096759,0.21758228540420532
train_sigma_0.08,seed123,semi_supervised,21,0.26526147616536105,0.21733784675598145
train_sigma_0.08,seed123,semi_supervised,22,0.26446328895842725,0.2167089730501175
train_sigma_0.08,seed123,semi_supervised,23,0.2637156223530874,0.21576084196567535
train_sigma_0.08,seed123,semi_supervised,24,0.26301843495589605,0.21619674563407898
train_sigma_0.08,seed123,semi_supervised,25,0.26238504633238313,0.21458235383033752
train_sigma_0.08,seed123,semi_supervised,26,0.26174657406997787,0.21643027663230896
train_sigma_0.08,seed123,semi_supervised,27,0.26110006931762236,0.21595773100852966
train_sigma_0.08,seed123,semi_supervised,28,0.2604506147647852,0.21672402322292328
train_sigma_0.08,seed123,semi_supervised,29,0.2598025033798955,0.21757103502750397
train_sigma_0.08,seed123,semi_supervised,30,0.2591357286518209,0.21787774562835693
train_sigma_0.08,seed123,semi_supervised,31,0.2584614851513379,0.21928566694259644
train_sigma_0.08,seed123,semi_supervised,32,0.25780940918886164,0.22046580910682678
train_sigma_0.08,seed123,semi_supervised,33,0.25720411693601464,0.22160883247852325
train_sigma_0.08,seed123,semi_supervised,34,0.2566553067428275,0.22242265939712524
train_sigma_0.08,seed123,semi_supervised,35,0.2561811463701097,0.22409315407276154
train_sigma_0.08,seed123,semi_supervised,36,0.25578110709480456,0.2240654081106186
train_sigma_0.08,seed123,semi_supervised,37,0.25546093649322404,0.2246665507555008
train_sigma_0.08,seed123,semi_supervised,38,0.2551892807813425,0.22574442625045776
train_sigma_0.08,seed123,semi_supervised,39,0.2549764294467388,0.22610437870025635
train_sigma_0.08,seed123,semi_supervised,40,0.2547860077566937,0.22648008167743683
train_sigma_0.08,seed123,semi_supervised,41,0.25462888005608053,0.22685348987579346
train_sigma_0.08,seed123,semi_supervised,42,0.25453584717116734,0.22560985386371613
train_sigma_0.08,seed123,semi_supervised,43,0.25441114806930737,0.22734110057353973
train_sigma_0.08,seed123,semi_supervised,44,0.2543249342590402,0.22660094499588013
train_sigma_0.08,seed123,semi_supervised,45,0.2542458582129658,0.22727549076080322
train_sigma_0.08,seed123,semi_supervised,46,0.25419598360738327,0.22693823277950287
train_sigma_0.08,seed123,semi_supervised,47,0.2541293156954643,0.22635984420776367
train_sigma_0.08,seed123,semi_supervised,48,0.2540819460526918,0.22723448276519775
train_sigma_0.08,seed123,semi_supervised,49,0.25403850414366796,0.22633101046085358
train_sigma_0.08,seed123,semi_supervised,50,0.2539996483199162,0.22669753432273865
train_sigma_0.08,seed123,supervised,1,0.46340560352668797,0.41716769337654114
train_sigma_0.08,seed123,supervised,2,0.4053737692599106,0.3805946409702301
train_sigma_0.08,seed123,supervised,3,0.36865039039306297,0.3484058082103729
train_sigma_0.08,seed123,supervised,4,0.3315447869823677,0.3028589189052582
train_sigma_0.08,seed123,supervised,5,0.27682175930085107,0.24558910727500916
train_sigma_0.08,seed123,supervised,6,0.23464993156256497,0.22947701811790466
train_sigma_0.08,seed123,supervised,7,0.2277088474392116,0.22540442645549774
train_sigma_0.08,seed123,supervised,8,0.22317579221700534,0.22157275676727295
train_sigma_0.08,seed123,supervised,9,0.22046017849250105,0.219458669424057
train_sigma_0.08,seed123,supervised,10,0.21880391369705818,0.21817204356193542
train_sigma_0.08,seed123,supervised,11,0.21767664583488985,0.2170528918504715
train_sigma_0.08,seed123,supervised,12,0.21673695788177041,0.21605005860328674
train_sigma_0.08,seed123,supervised,13,0.21582672545912945,0.21495988965034485
train_sigma_0.08,seed123,supervised,14,0.21489974940494572,0.21405141055583954
train_sigma_0.08,seed123,supervised,15,0.21395274649063062,0.21275468170642853
train_sigma_0.08,seed123,supervised,16,0.21297480457395584,0.21167394518852234
train_sigma_0.08,seed123,supervised,17,0.21198630149546158,0.21041928231716156
train_sigma_0.08,seed123,supervised,18,0.21101586262955638,0.20924578607082367
train_sigma_0.08,seed123,supervised,19,0.2100498600105412,0.20809568464756012
train_sigma_0.08,seed123,supervised,20,0.20913864528818607,0.20701876282691956
train_sigma_0.08,seed123,supervised,21,0.20834184985256032,0.20592397451400757
train_sigma_0.08,seed123,supervised,22,0.20751805009574006,0.205046609044075
train_sigma_0.08,seed123,supervised,23,0.2068651809519735,0.2042478322982788
train_sigma_0.08,seed123,supervised,24,0.2063192339722516,0.20356416702270508
train_sigma_0.08,seed123,supervised,25,0.2059398519687518,0.20312944054603577
train_sigma_0.08,seed123,supervised,26,0.20558701799860982,0.20265665650367737
train_sigma_0.08,seed123,supervised,27,0.2053496549665397,0.202522411942482
train_sigma_0.08,seed123,supervised,28,0.2052043470924129,0.20207008719444275
train_sigma_0.08,seed123,supervised,29,0.20505947952456666,0.201867014169693
train_sigma_0.08,seed123,supervised,30,0.20496133161205354,0.20169329643249512
train_sigma_0.08,seed123,supervised,31,0.20489395383471548,0.2017594426870346
train_sigma_0.08,seed123,supervised,32,0.20479052521942973,0.2016957551240921
train_sigma_0.08,seed123,supervised,33,0.20470162161752692,0.2014845311641693
train_sigma_0.08,seed123,supervised,34,0.20462406906190408,0.20131127536296844
train_sigma_0.08,seed123,supervised,35,0.20455978533958344,0.2013612985610962
train_sigma_0.08,seed123,supervised,36,0.2044943370334058,0.20127032697200775
train_sigma_0.08,seed123,supervised,37,0.20443079760677674,0.20126932859420776
train_sigma_0.08,seed123,supervised,38,0.20436967619969498,0.2011919617652893
train_sigma_0.08,seed123,supervised,39,0.2043108615516369,0.20092350244522095
train_sigma_0.08,seed123,supervised,40,0.20424060396794216,0.20085376501083374
train_sigma_0.08,seed123,supervised,41,0.2041730496085682,0.20087569952011108
train_sigma_0.08,seed123,supervised,42,0.20410217604237246,0.20074141025543213
train_sigma_0.08,seed123,supervised,43,0.2040654178277798,0.2006458193063736
train_sigma_0.08,seed123,supervised,44,0.20410404441162305,0.20105691254138947
train_sigma_0.08,seed123,supervised,45,0.2039768958438423,0.20066876709461212
train_sigma_0.08,seed123,supervised,46,0.20389477373597642,0.20050762593746185
train_sigma_0.08,seed123,supervised,47,0.20383918240853738,0.20053721964359283
train_sigma_0.08,seed123,supervised,48,0.20380424313201034,0.20041151344776154
train_sigma_0.08,seed123,supervised,49,0.20383740849508655,0.20082661509513855
train_sigma_0.08,seed123,supervised,50,0.20372388385026613,0.200367271900177
train_sigma_0.08,seed42,cnn_pinn_log,1,0.26283035675684613,0.06760074943304062
train_sigma_0.08,seed42,cnn_pinn_log,2,0.21170452535152434,0.03556320071220398
train_sigma_0.08,seed42,cnn_pinn_log,3,0.15569337954123816,0.03543504327535629
train_sigma_0.08,seed42,cnn_pinn_log,4,0.14859560430049895,0.028037918731570244
train_sigma_0.08,seed42,cnn_pinn_log,5,0.14525043865044912,0.02623690664768219
train_sigma_0.08,seed42,cnn_pinn_log,6,0.1366681347290675,0.02213069424033165
train_sigma_0.08,seed42,cnn_pinn_log,7,0.12660843680302303,0.017199305817484856
train_sigma_0.08,seed42,cnn_pinn_log,8,0.11919950197140376,0.015380396507680416
train_sigma_0.08,seed42,cnn_pinn_log,9,0.11704329450925191,0.01565001718699932
train_sigma_0.08,seed42,cnn_pinn_log,10,0.11344857017199199,0.017199965193867683
train_sigma_0.08,seed42,cnn_pinn_log,11,0.11060855984687805,0.019279982894659042
train_sigma_0.08,seed42,cnn_pinn_log,12,0.1085236519575119,0.022940754890441895
train_sigma_0.08,seed42,cnn_pinn_log,13,0.10704341878493627,0.026326552033424377
train_sigma_0.08,seed42,cnn_pinn_log,14,0.10576043625672658,0.029068700969219208
train_sigma_0.08,seed42,cnn_pinn_log,15,0.1049617220958074,0.030579594895243645
train_sigma_0.08,seed42,cnn_pinn_log,16,0.10406871736049653,0.031058289110660553
train_sigma_0.08,seed42,cnn_pinn_log,17,0.10347228348255158,0.03015092946588993
train_sigma_0.08,seed42,cnn_pinn_log,18,0.10281967769066493,0.030083060264587402
train_sigma_0.08,seed42,cnn_pinn_log,19,0.1023657649755478,0.030669087544083595
train_sigma_0.08,seed42,cnn_pinn_log,20,0.10198967307806014,0.03046581521630287
train_sigma_0.08,seed42,cnn_pinn_log,21,0.10142673502365748,0.0306460652500391
train_sigma_0.08,seed42,cnn_pinn_log,22,0.1010361596941948,0.030419401824474335
train_sigma_0.08,seed42,cnn_pinn_log,23,0.10013918628295262,0.03148050233721733
train_sigma_0.08,seed42,cnn_pinn_log,24,0.09935719718535742,0.03146994113922119
train_sigma_0.08,seed42,cnn_pinn_log,25,0.09862442215283712,0.03189355880022049
train_sigma_0.08,seed42,cnn_pinn_log,26,0.09789254069328308,0.032347071915864944
train_sigma_0.08,seed42,cnn_pinn_log,27,0.09717051411668459,0.03171536326408386
train_sigma_0.08,seed42,cnn_pinn_log,28,0.09645086328188578,0.03226659819483757
train_sigma_0.08,seed42,cnn_pinn_log,29,0.09518762181202571,0.031933367252349854
train_sigma_0.08,seed42,cnn_pinn_log,30,0.0939298282066981,0.03230993077158928
train_sigma_0.08,seed42,cnn_pinn_log,31,0.0929124414920807,0.03220947086811066
train_sigma_0.08,seed42,cnn_pinn_log,32,0.0918813573817412,0.03252679854631424
train_sigma_0.08,seed42,cnn_pinn_log,33,0.09056241263945898,0.03317614272236824
train_sigma_0.08,seed42,cnn_pinn_log,34,0.08932391256093979,0.033970240503549576
train_sigma_0.08,seed42,cnn_pinn_log,35,0.08797445545593897,0.03550393134355545
train_sigma_0.08,seed42,cnn_pinn_log,36,0.08652742207050323,0.035347867757081985
train_sigma_0.08,seed42,cnn_pinn_log,37,0.085100390513738,0.03605525568127632
train_sigma_0.08,seed42,cnn_pinn_log,38,0.08359776933987935,0.03635342791676521
train_sigma_0.08,seed42,cnn_pinn_log,39,0.08221489737431208,0.036458924412727356
train_sigma_0.08,seed42,cnn_pinn_log,40,0.08097415765126546,0.03674735501408577
train_sigma_0.08,seed42,cnn_pinn_log,41,0.07993799646695456,0.03729615360498428
train_sigma_0.08,seed42,cnn_pinn_log,42,0.07901848008235296,0.0373692661523819
train_sigma_0.08,seed42,cnn_pinn_log,43,0.07803410788377126,0.03849266469478607
train_sigma_0.08,seed42,cnn_pinn_log,44,0.07704606205224991,0.038705188781023026
train_sigma_0.08,seed42,cnn_pinn_log,45,0.07621822059154511,0.03869049996137619
train_sigma_0.08,seed42,cnn_pinn_log,46,0.07539858371019363,0.04001953825354576
train_sigma_0.08,seed42,cnn_pinn_log,47,0.07472883959611257,0.03941705822944641
train_sigma_0.08,seed42,cnn_pinn_log,48,0.07410206894079845,0.040816158056259155
train_sigma_0.08,seed42,cnn_pinn_log,49,0.07359892179568608,0.04065147787332535
train_sigma_0.08,seed42,cnn_pinn_log,50,0.07381206899881362,0.04139966145157814
train_sigma_0.08,seed42,cnn_supervised,1,0.07398120760917663,0.06817665696144104
train_sigma_0.08,seed42,cnn_supervised,2,0.05482016255458196,0.03654735907912254
train_sigma_0.08,seed42,cnn_supervised,3,0.03481302410364151,0.03512648493051529
train_sigma_0.08,seed42,cnn_supervised,4,0.03274243002136548,0.030731122940778732
train_sigma_0.08,seed42,cnn_supervised,5,0.02989302252729734,0.028177324682474136
train_sigma_0.08,seed42,cnn_supervised,6,0.027953599641720454,0.02651418186724186
train_sigma_0.08,seed42,cnn_supervised,7,0.026291222001115482,0.02460501901805401
train_sigma_0.08,seed42,cnn_supervised,8,0.022937574113408726,0.02020174451172352
train_sigma_0.08,seed42,cnn_supervised,9,0.017995400354266167,0.014997532591223717
train_sigma_0.08,seed42,cnn_supervised,10,0.013909686294694742,0.013526025228202343
train_sigma_0.08,seed42,cnn_supervised,11,0.013764386251568794,0.013583628460764885
train_sigma_0.08,seed42,cnn_supervised,12,0.013219637237489224,0.012816125527024269
train_sigma_0.08,seed42,cnn_supervised,13,0.012891964924832185,0.01278627198189497
train_sigma_0.08,seed42,cnn_supervised,14,0.012858089183767636,0.012674691155552864
train_sigma_0.08,seed42,cnn_supervised,15,0.012687613628804684,0.012642329558730125
train_sigma_0.08,seed42,cnn_supervised,16,0.01269621563454469,0.012523768469691277
train_sigma_0.08,seed42,cnn_supervised,17,0.012617138090233009,0.012452392838895321
train_sigma_0.08,seed42,cnn_supervised,18,0.01257049310952425,0.01237589679658413
train_sigma_0.08,seed42,cnn_supervised,19,0.012476521544158459,0.012363764457404613
train_sigma_0.08,seed42,cnn_supervised,20,0.01239757165312767,0.012301395647227764
train_sigma_0.08,seed42,cnn_supervised,21,0.012392989421884219,0.012228352017700672
train_sigma_0.08,seed42,cnn_supervised,22,0.012345297013719876,0.012224971316754818
train_sigma_0.08,seed42,cnn_supervised,23,0.012312877488632997,0.012215674854815006
train_sigma_0.08,seed42,cnn_supervised,24,0.012309941463172436,0.012077219784259796
train_sigma_0.08,seed42,cnn_supervised,25,0.012204072686533134,0.011983446776866913
train_sigma_0.08,seed42,cnn_supervised,26,0.012092627957463265,0.011910774745047092
train_sigma_0.08,seed42,cnn_supervised,27,0.012073230495055516,0.01183437928557396
train_sigma_0.08,seed42,cnn_supervised,28,0.01200848612934351,0.011936061084270477
train_sigma_0.08,seed42,cnn_supervised,29,0.011963322199881077,0.011808915063738823
train_sigma_0.08,seed42,cnn_supervised,30,0.011947785317897797,0.011812732554972172
train_sigma_0.08,seed42,cnn_supervised,31,0.011903134360909461,0.011804548092186451
train_sigma_0.08,seed42,cnn_supervised,32,0.011899781785905362,0.011772374622523785
train_sigma_0.08,seed42,cnn_supervised,33,0.01190295529862245,0.011788234114646912
train_sigma_0.08,seed42,cnn_supervised,34,0.011850788195927938,0.01185862347483635
train_sigma_0.08,seed42,cnn_supervised,35,0.011870869683722656,0.011673806235194206
train_sigma_0.08,seed42,cnn_supervised,36,0.011851640790700913,0.011672468855977058
train_sigma_0.08,seed42,cnn_supervised,37,0.01177551622192065,0.011659973300993443
train_sigma_0.08,seed42,cnn_supervised,38,0.011824728486438592,0.011631632223725319
train_sigma_0.08,seed42,cnn_supervised,39,0.011770009435713292,0.01163624506443739
train_sigma_0.08,seed42,cnn_supervised,40,0.011820942225555579,0.01163329929113388
train_sigma_0.08,seed42,cnn_supervised,41,0.011764980790515741,0.011592379771173
train_sigma_0.08,seed42,cnn_supervised,42,0.011721250042319298,0.01159796305000782
train_sigma_0.08,seed42,cnn_supervised,43,0.01173216433574756,0.011581947095692158
train_sigma_0.08,seed42,cnn_supervised,44,0.011755727666119735,0.011574765667319298
train_sigma_0.08,seed42,cnn_supervised,45,0.01172809215883414,0.011555447243154049
train_sigma_0.08,seed42,cnn_supervised,46,0.011734514310956002,0.011603002436459064
train_sigma_0.08,seed42,cnn_supervised,47,0.011717057786881924,0.01156037300825119
train_sigma_0.08,seed42,cnn_supervised,48,0.011717310982445876,0.011543279513716698
train_sigma_0.08,seed42,cnn_supervised,49,0.011751608674724896,0.011675207875669003
train_sigma_0.08,seed42,cnn_supervised,50,0.011763853579759597,0.011646461673080921
train_sigma_0.08,seed42,pinn_log,1,0.4871089672996109,0.5198492407798767
train_sigma_0.08,seed42,pinn_log,2,0.44257607603319965,0.4323233664035797
train_sigma_0.08,seed42,pinn_log,3,0.42658734464740794,0.39950427412986755
train_sigma_0.08,seed42,pinn_log,4,0.4055725538962321,0.3495088517665863
train_sigma_0.08,seed42,pinn_log,5,0.37169922262266764,0.2842991054058075
train_sigma_0.08,seed42,pinn_log,6,0.3315579807511488,0.24430128931999207
train_sigma_0.08,seed42,pinn_log,7,0.31318265919053767,0.30247825384140015
train_sigma_0.08,seed42,pinn_log,8,0.3075561681298757,0.337340384721756
train_sigma_0.08,seed42,pinn_log,9,0.30528000733896354,0.32772207260131836
train_sigma_0.08,seed42,pinn_log,10,0.30324815242005443,0.32559895515441895
train_sigma_0.08,seed42,pinn_log,11,0.3013976928257997,0.32406798005104065
train_sigma_0.08,seed42,pinn_log,12,0.299533154690168,0.33050698041915894
train_sigma_0.08,seed42,pinn_log,13,0.2975235141940742,0.33391785621643066
train_sigma_0.08,seed42,pinn_log,14,0.29524693749837927,0.3395104706287384
train_sigma_0.08,seed42,pinn_log,15,0.29252879611168353,0.35048210620880127
train_sigma_0.08,seed42,pinn_log,16,0.28914904568740063,0.35440799593925476
train_sigma_0.08,seed42,pinn_log,17,0.28481468690806894,0.37047120928764343
train_sigma_0.08,seed42,pinn_log,18,0.27939465747552766,0.37667393684387207
train_sigma_0.08,seed42,pinn_log,19,0.273550316836842,0.3771933913230896
train_sigma_0.08,seed42,pinn_log,20,0.2688073158532962,0.369617223739624
train_sigma_0.08,seed42,pinn_log,21,0.26600025784484477,0.3611845076084137
train_sigma_0.08,seed42,pinn_log,22,0.2645730164957613,0.3562711775302887
train_sigma_0.08,seed42,pinn_log,23,0.26378322517275443,0.36061012744903564
train_sigma_0.08,seed42,pinn_log,24,0.2632439339989536,0.36134618520736694
train_sigma_0.08,seed42,pinn_log,25,0.26279527260713964,0.35913556814193726
train_sigma_0.08,seed42,pinn_log,26,0.2623826426974712,0.35893145203590393
train_sigma_0.08,seed42,pinn_log,27,0.2619237573396541,0.36128830909729004
train_sigma_0.08,seed42,pinn_log,28,0.2614975961260317,0.36046019196510315
train_sigma_0.08,seed42,pinn_log,29,0.26106392295660763,0.3607257604598999
train_sigma_0.08,seed42,pinn_log,30,0.2605937885471066,0.365140438079834
train_sigma_0.08,seed42,pinn_log,31,0.2601413576393598,0.36197981238365173
train_sigma_0.08,seed42,pinn_log,32,0.25966211945422357,0.36252498626708984
train_sigma_0.08,seed42,pinn_log,33,0.259165482899172,0.3666347861289978
train_sigma_0.08,seed42,pinn_log,34,0.2586590367267508,0.3700602054595947
train_sigma_0.08,seed42,pinn_log,35,0.25811497320713606,0.3685319721698761
train_sigma_0.08,seed42,pinn_log,36,0.25755190978770875,0.3729051649570465
train_sigma_0.08,seed42,pinn_log,37,0.25697007588987764,0.3691079318523407
train_sigma_0.08,seed42,pinn_log,38,0.2563901502289881,0.3744352459907532
train_sigma_0.08,seed42,pinn_log,39,0.25572195003580434,0.37697306275367737
train_sigma_0.08,seed42,pinn_log,40,0.2550854539984037,0.375144362449646
train_sigma_0.08,seed42,pinn_log,41,0.25439242086332076,0.3804987967014313
train_sigma_0.08,seed42,pinn_log,42,0.2537461814195418,0.3798571228981018
train_sigma_0.08,seed42,pinn_log,43,0.25301611976404353,0.38614219427108765
train_sigma_0.08,seed42,pinn_log,44,0.2522958420459811,0.3832097351551056
train_sigma_0.08,seed42,pinn_log,45,0.25155545313369765,0.38381826877593994
train_sigma_0.08,seed42,pinn_log,46,0.25083612268003247,0.38837143778800964
train_sigma_0.08,seed42,pinn_log,47,0.25009534474260275,0.3924417197704315
train_sigma_0.08,seed42,pinn_log,48,0.24934531455735987,0.3898298442363739
train_sigma_0.08,seed42,pinn_log,49,0.24853465969362482,0.3915984034538269
train_sigma_0.08,seed42,pinn_log,50,0.24774834818577887,0.3910321891307831
train_sigma_0.08,seed42,pinn_log_predict_s0,1,0.485855503703776,0.4301086664199829
train_sigma_0.08,seed42,pinn_log_predict_s0,2,0.44100278613642113,0.39608311653137207
train_sigma_0.08,seed42,pinn_log_predict_s0,3,0.4146176276667896,0.3751350939273834
train_sigma_0.08,seed42,pinn_log_predict_s0,4,0.3739863938581446,0.3396555185317993
train_sigma_0.08,seed42,pinn_log_predict_s0,5,0.32367111090399137,0.29865506291389465
train_sigma_0.08,seed42,pinn_log_predict_s0,6,0.3119959848696044,0.26386886835098267
train_sigma_0.08,seed42,pinn_log_predict_s0,7,0.30696394758022977,0.2785148620605469
train_sigma_0.08,seed42,pinn_log_predict_s0,8,0.30410195251069067,0.3023337721824646
train_sigma_0.08,seed42,pinn_log_predict_s0,9,0.301440817880685,0.3488844335079193
train_sigma_0.08,seed42,pinn_log_predict_s0,10,0.29873659424441973,0.3998182415962219
train_sigma_0.08,seed42,pinn_log_predict_s0,11,0.2957536777862989,0.4655735194683075
train_sigma_0.08,seed42,pinn_log_predict_s0,12,0.2922550721951805,0.5398420095443726
train_sigma_0.08,seed42,pinn_log_predict_s0,13,0.2878536342340306,0.634194552898407
train_sigma_0.08,seed42,pinn_log_predict_s0,14,0.28191368978953507,0.7277569770812988
train_sigma_0.08,seed42,pinn_log_predict_s0,15,0.2738394371386403,0.8066022396087646
train_sigma_0.08,seed42,pinn_log_predict_s0,16,0.26430629549175705,0.8240019083023071
train_sigma_0.08,seed42,pinn_log_predict_s0,17,0.25595960190667144,0.8263307809829712
train_sigma_0.08,seed42,pinn_log_predict_s0,18,0.25073121652177155,0.8209587931632996
train_sigma_0.08,seed42,pinn_log_predict_s0,19,0.24844881282572606,0.8105289936065674
train_sigma_0.08,seed42,pinn_log_predict_s0,20,0.24757343901229442,0.7982468605041504
train_sigma_0.08,seed42,pinn_log_predict_s0,21,0.2466562914234626,0.7905015349388123
train_sigma_0.08,seed42,pinn_log_predict_s0,22,0.24576356799190952,0.7773439288139343
train_sigma_0.08,seed42,pinn_log_predict_s0,23,0.24493356953320994,0.7639843821525574
train_sigma_0.08,seed42,pinn_log_predict_s0,24,0.24403566718865,0.7518852353096008
train_sigma_0.08,seed42,pinn_log_predict_s0,25,0.24304571431129776,0.7338135242462158
train_sigma_0.08,seed42,pinn_log_predict_s0,26,0.24194262017316512,0.7149170637130737
train_sigma_0.08,seed42,pinn_log_predict_s0,27,0.24069513227007455,0.6935092806816101
train_sigma_0.08,seed42,pinn_log_predict_s0,28,0.23929896989780067,0.6735142469406128
train_sigma_0.08,seed42,pinn_log_predict_s0,29,0.2377918158553203,0.6498416066169739
train_sigma_0.08,seed42,pinn_log_predict_s0,30,0.23635544050128782,0.6325960159301758
train_sigma_0.08,seed42,pinn_log_predict_s0,31,0.23515449754091003,0.6168827414512634
train_sigma_0.08,seed42,pinn_log_predict_s0,32,0.23437342890063947,0.5973820090293884
train_sigma_0.08,seed42,pinn_log_predict_s0,33,0.23383392570544057,0.5897116661071777
train_sigma_0.08,seed42,pinn_log_predict_s0,34,0.23345690500176927,0.5783030986785889
train_sigma_0.08,seed42,pinn_log_predict_s0,35,0.23305811993161749,0.5668585896492004
train_sigma_0.08,seed42,pinn_log_predict_s0,36,0.23277227156136668,0.5622113347053528
train_sigma_0.08,seed42,pinn_log_predict_s0,37,0.23263469091573485,0.556821882724762
train_sigma_0.08,seed42,pinn_log_predict_s0,38,0.23234788179574262,0.5509604215621948
train_sigma_0.08,seed42,pinn_log_predict_s0,39,0.23221100507338108,0.5428140163421631
train_sigma_0.08,seed42,pinn_log_predict_s0,40,0.23198401074791763,0.5412752032279968
train_sigma_0.08,seed42,pinn_log_predict_s0,41,0.23185083509388785,0.538478434085846
train_sigma_0.08,seed42,pinn_log_predict_s0,42,0.23178578691677293,0.5358878970146179
train_sigma_0.08,seed42,pinn_log_predict_s0,43,0.23183037835243092,0.5242834687232971
train_sigma_0.08,seed42,pinn_log_predict_s0,44,0.2316002493066853,0.5307136178016663
train_sigma_0.08,seed42,pinn_log_predict_s0,45,0.2315574018231636,0.5264654755592346
train_sigma_0.08,seed42,pinn_log_predict_s0,46,0.23142129063066133,0.5230743885040283
train_sigma_0.08,seed42,pinn_log_predict_s0,47,0.23136710870941374,0.5221784710884094
train_sigma_0.08,seed42,pinn_log_predict_s0,48,0.2312935627950386,0.5202592611312866
train_sigma_0.08,seed42,pinn_log_predict_s0,49,0.2312282591027143,0.5221759080886841
train_sigma_0.08,seed42,pinn_log_predict_s0,50,0.23118973402628834,0.5183305740356445
