d_bias_x1e3,d_mae_x1e3,d_rmse_x1e3,k_bias,k_mae,k_rmse,method,seed,test_noise,train_noise
0.27585822343826294,0.2855759859085083,0.3008255958557129,-0.05887431651353836,0.09396133571863174,0.11482936143875122,pinn_log_no_gt,123,0.01,0.08
0.2138601690530777,0.23206590116024017,0.24675361812114716,-0.13007047772407532,0.1573629230260849,0.1850254386663437,pinn_log_rician_no_gt,123,0.01,0.08
0.1822482794523239,0.18738624453544617,0.19487841427326202,-0.1180710420012474,0.13262687623500824,0.15423759818077087,semi_supervised_mlp,123,0.01,0.08
0.0814938023686409,0.17760756611824036,0.20605097711086273,-0.10507667064666748,0.16248586773872375,0.19587337970733643,pinn_log_predict_s0,123,0.01,0.08
0.1271703839302063,0.2005128413438797,0.22464770078659058,-0.0883931890130043,0.1459597498178482,0.17639587819576263,pinn_log_rician_predict_s0,123,0.01,0.08
0.16936646401882172,0.17700348794460297,0.21393132209777832,-0.055569056421518326,0.08081670850515366,0.0992046520113945,cnn_supervised,123,0.01,0.08
0.39326339960098267,0.3998180329799652,0.4209013283252716,-0.032479964196681976,0.07514452189207077,0.09453244507312775,cnn_pinn_log,123,0.01,0.08
-0.09868577122688293,0.20491066575050354,0.2940159738063812,-0.6464172005653381,0.6464172005653381,0.6733226776123047,mono_adc_as_d,123,0.03,none
0.10993420332670212,0.31163689494132996,0.4215870499610901,-0.38902226090431213,0.4248719811439514,0.5103098750114441,poly_dki_fit,123,0.03,none
-0.013440083712339401,0.07785747945308685,0.10053969919681549,0.004877537954598665,0.0645955353975296,0.08124423772096634,supervised_mlp,123,0.03,0.01
-0.012624534778296947,0.07939573377370834,0.1051996499300003,-0.5920850038528442,0.5920850038528442,0.6165700554847717,pinn_log_no_gt,123,0.03,0.01
-0.009531212970614433,0.0778089165687561,0.10308283567428589,-0.590495765209198,0.590495765209198,0.6161404252052307,pinn_log_rician_no_gt,123,0.03,0.01
-0.00832272507250309,0.07363315671682358,0.09657115489244461,-0.5330721139907837,0.5330727100372314,0.5546565055847168,semi_supervised_mlp,123,0.03,0.01
-0.03850572556257248,0.08483779430389404,0.11779076606035233,-0.6316593885421753,0.6316593885421753,0.6593545079231262,pinn_log_predict_s0,123,0.03,0.01
0.0010825555073097348,0.0838613510131836,0.11150387674570084,-0.5820631384849548,0.5820631384849548,0.6068282127380371,pinn_log_rician_predict_s0,123,0.03,0.01
-0.019831515848636627,0.0794270783662796,0.10568594187498093,0.00492920633405447,0.05686964467167854,0.07228004187345505,cnn_supervised,123,0.03,0.01
0.39264291524887085,0.39554816484451294,0.4179966449737549,-0.14218896627426147,0.15376868844032288,0.1770358681678772,cnn_pinn_log,123,0.03,0.01
